年,月,縣市,合計售電量,縣市用電佔比,住宅部門,服務業部門,農林漁牧,工業部門
2018,10,台南市,2286469181,0.1206,355971530,295430545,34418154,1600648952
2018,10,高雄市,2567805514,0.1354,449361484,486763229,20683416,1610997385
2018,10,宜蘭縣,297192400,0.0157,89205168,69335533,6147620,132504079
2018,10,新竹縣,860825073,0.0454,122711359,89822807,1572901,646718006
2018,10,苗栗縣,585094776,0.0309,92014325,62631888,2564815,427883748
2018,10,彰化縣,996646001,0.0526,229029767,187252617,41096626,539266991
2018,10,南投縣,260378669,0.0137,86897905,59701645,9920470,103858649
2018,10,雲林縣,495756678,0.0261,120265136,73524504,33663036,268304002
2018,10,嘉義縣,250337361,0.0132,77651716,48297175,23119780,101268690
2018,10,屏東縣,393669700,0.0208,134974323,100152511,57989489,100553377
2018,10,台東縣,86245925,0.0045,39426640,34212636,1684915,10921734
2018,10,花蓮縣,217290203,0.0115,64998348,64552243,1795857,85943755
2018,10,基隆市,142108766,0.0075,76172530,47427336,11552,18497348
2018,10,新竹市,868937634,0.0458,91050626,108159300,900654,668827054
2018,10,嘉義市,104589413,0.0055,49092003,47521357,656338,7319715
2018,10,澎湖縣,36634446,0.0019,16314141,16174262,373317,3772726
2018,10,金門縣,26141095,0.0014,11394743,10861099,269049,3616204
2018,10,連江縣,6137582,0.0003,2320659,3191083,9547,616293
2018,9,新北市,2170327789,0.1088,968438171,638033889,2958940,560896789
2018,9,台北市,1657419241,0.0831,629975211,955555369,681525,71207136
2018,9,桃園市,2515491497,0.1261,450077751,430725550,4226348,1630461848
2018,9,台中市,2800164113,0.1403,626976758,531558411,16292931,1625336013
2018,9,台南市,2302791061,0.1154,380688772,303307203,36467016,1582328070
2018,9,高雄市,2657940523,0.1332,622517195,505008377,21438199,1508976752
2018,9,宜蘭縣,316040570,0.0158,99416974,84963805,7324353,124335438
2018,9,新竹縣,874789027,0.0438,124165342,91377890,2091291,657154504
2018,9,苗栗縣,632122618,0.0317,123171084,70775246,2826351,435349937
2018,9,彰化縣,1002401811,0.0502,249785941,190091826,44628028,517896016
2018,9,南投縣,243181666,0.0122,74775826,60244393,9155446,99006001
2018,9,雲林縣,518819055,0.026,137936390,83577977,36706985,260597703
2018,9,嘉義縣,263184874,0.0132,93572036,53167657,24106852,92338329
2018,9,屏東縣,421247571,0.0211,160305391,105693105,57611227,97637848
2018,9,台東縣,88234450,0.0044,38564858,37077361,1943215,10649016
2018,9,花蓮縣,220386753,0.011,65704275,72531827,2068590,80082061
2018,9,基隆市,147216944,0.0074,73761507,54441844,9273,19004320
2018,9,新竹市,917279050,0.046,119570460,121315294,1000926,675392370
2018,9,嘉義市,115151414,0.0058,53972778,53317105,625331,7236200
2018,9,澎湖縣,46837618,0.0023,21009502,21498223,413749,3916144
2018,9,金門縣,33287898,0.0017,14854742,14080231,305749,4047176
2018,9,連江縣,7428782,0.0004,3228245,3520757,11785,667995
2018,8,新北市,2103958826,0.1037,916764114,602559973,2894448,581740291
2018,8,台北市,1608964702,0.0793,586625078,960370332,730183,61239109
2018,8,桃園市,2738579265,0.135,534088690,448291099,5148922,1751050554
2018,8,台中市,2842121514,0.1401,607779554,517732816,16472957,1700136187
2018,8,台南市,2396620642,0.1181,389978024,309428096,37454538,1659759984
2018,8,高雄市,2573983174,0.1269,492100914,501827858,21241423,1558812979
2018,8,宜蘭縣,325718182,0.0161,96257442,80260622,7255525,141944593
2018,8,新竹縣,934185007,0.0461,137731822,101752716,1935011,692765458
2018,8,苗栗縣,640895765,0.0316,103890803,69616840,3217743,464170379
2018,8,彰化縣,1058094615,0.0522,248919770,199443293,47845724,561885828
2018,8,南投縣,272616760,0.0134,92109388,63878896,9739436,106889040
2018,8,雲林縣,518456494,0.0256,131880593,79282367,39221098,268072436
2018,8,嘉義縣,256952770,0.0127,83688918,51704061,25443947,96115844
2018,8,屏東縣,415841897,0.0205,147659525,104991744,61269560,101921068
2018,8,台東縣,94514110,0.0047,43141562,38498729,2004746,10869073
2018,8,花蓮縣,216812013,0.0107,70187933,70990804,2301109,73332167
2018,8,基隆市,154084183,0.0076,80583031,53446518,13759,20040875
2018,8,新竹市,940922011,0.0464,105360933,121236691,1068914,713255473
2018,8,嘉義市,113678123,0.0056,53665328,51491069,745402,7776324
2018,8,澎湖縣,41637147,0.0021,17570284,19077969,454662,4534232
2018,8,金門縣,29516382,0.0015,11943889,12708894,328854,4534745
2018,8,連江縣,6956055,0.0003,2485068,3740530,8959,721498
2018,7,新北市,2029238079,0.1014,835853651,619045669,2797669,571541090
2018,7,台北市,1583110202,0.0791,547191919,965315106,718813,69884364
2018,7,桃園市,2552223833,0.1276,395057167,430607135,4337056,1722222475
2018,7,台中市,2837048784,0.1418,590046326,526317834,15840441,1704844183
2018,7,台南市,2380802307,0.119,380965350,309881921,35038582,1654916454
2018,7,高雄市,2711530037,0.1355,632237650,510758874,20891416,1547642097
2018,7,宜蘭縣,305975956,0.0153,83750717,82377115,7158370,132689754
2018,7,新竹縣,898167407,0.0449,106649287,92182790,2068838,697266492
2018,7,苗栗縣,644302298,0.0322,108947328,70257130,3395967,461701873
2018,7,彰化縣,1022389518,0.0511,233081177,188583402,44444016,556280923
2018,7,南投縣,245945117,0.0123,71939798,60488369,9093596,104423354
2018,7,雲林縣,525539339,0.0263,136529769,83417415,38117786,267474369
2018,7,嘉義縣,266479164,0.0133,92883433,53045318,24874880,95675533
2018,7,屏東縣,435900954,0.0218,165992453,106784681,60667284,102456536
2018,7,台東縣,86963029,0.0043,36009835,37846654,2211543,10894997
2018,7,花蓮縣,217978115,0.0109,58061526,70507534,2116155,87292900
2018,7,基隆市,132114043,0.0066,59907782,53160419,8967,19036875
2018,7,新竹市,932806061,0.0466,104702660,121723900,977840,705401661
2018,7,嘉義市,115211154,0.0058,53039904,53988230,720935,7462085
2018,7,澎湖縣,45509587,0.0023,18863417,21576835,415331,4654004
2018,7,金門縣,31003263,0.0015,12436694,13748802,287627,4530140
2018,7,連江縣,6789515,0.0003,2722655,3381282,6968,678610
2018,6,新北市,1737875084,0.0943,661424478,542852405,2532439,531065762
2018,6,台北市,1354281666,0.0735,424575580,874105035,686771,54914280
2018,6,桃園市,2462459899,0.1336,397385330,407283290,4202132,1653589147
2018,6,台中市,2619044706,0.1421,499445406,487337921,15529813,1616731566
2018,6,台南市,2272307669,0.1233,341435622,307459431,33046081,1590366535
2018,6,高雄市,2461997200,0.1336,435859290,497507734,20717867,1507912309
2018,6,宜蘭縣,279169239,0.0151,71275508,70744529,6616090,130533112
2018,6,新竹縣,858100182,0.0466,101228858,91895099,1644420,663331805
2018,6,苗栗縣,587717734,0.0319,78628344,63967780,3036133,442085477
2018,6,彰化縣,964502649,0.0523,204288086,185089189,43314367,531811007
2018,6,南投縣,253561404,0.0138,80514377,60913897,10466251,101666879
2018,6,雲林縣,495684804,0.0269,123742129,76083716,37967331,257891628
2018,6,嘉義縣,243822317,0.0132,79521280,50443678,26354935,87502424
2018,6,屏東縣,401143618,0.0218,136641548,103217985,63654177,97629908
2018,6,台東縣,80918984,0.0044,34400653,34229460,2049244,10239627
2018,6,花蓮縣,202931108,0.011,54728245,65416718,1978616,80807529
2018,6,基隆市,124344618,0.0067,57749308,47883921,16883,18694506
2018,6,新竹市,864537127,0.0469,76503995,110775031,951286,676306815
2018,6,嘉義市,103844342,0.0056,45930903,49615918,817243,7480278
2018,6,澎湖縣,35632426,0.0019,14001630,16870348,384783,4375665
2018,6,金門縣,24191483,0.0013,8846887,11170655,261939,3912002
2018,6,連江縣,5544957,0.0003,1895598,3042922,5923,600514
2018,5,新北市,1646925369,0.0907,571924758,536535174,2352890,536112547
2018,5,台北市,1288357783,0.071,370032635,857212136,683104,60429908
2018,5,桃園市,2396692079,0.132,295348654,383153115,3393988,1714796322
2018,5,台中市,2590834090,0.1427,425124354,474577349,14458560,1676673827
2018,5,台南市,2251893570,0.124,281335499,294902716,29098364,1646556991
2018,5,高雄市,2573584622,0.1418,464349652,486721888,20762552,1601750530
2018,5,宜蘭縣,267460496,0.0147,61544504,70538288,5711430,129666274
2018,5,新竹縣,840323033,0.0463,77808518,81703431,1560668,679250416
2018,5,苗栗縣,597947160,0.0329,76550474,62160898,2404158,456831630
2018,5,彰化縣,939570775,0.0518,177653936,172296823,37422480,552197536
2018,5,南投縣,229629197,0.0126,59693167,56598725,8896682,104440623
2018,5,雲林縣,480238080,0.0265,106867261,76041838,33743737,263585244
2018,5,嘉義縣,241547259,0.0133,72424615,50303151,22582063,96237430
2018,5,屏東縣,396003525,0.0218,130882250,102747935,61232816,101140524
2018,5,台東縣,72370808,0.004,27790180,32334585,1822326,10423717
2018,5,花蓮縣,198276036,0.0109,44183913,63409428,1634077,89048618
2018,5,基隆市,108947075,0.006,44742012,46478875,11323,17714865
2018,5,新竹市,869003456,0.0479,71839344,109487331,838529,686838252
2018,5,嘉義市,96432063,0.0053,38926735,49527077,655430,7322821
2018,5,澎湖縣,36851224,0.002,13875398,18183132,324506,4468188
2018,5,金門縣,25191269,0.0014,9224238,11798547,238524,3929960
2018,5,連江縣,5616235,0.0003,2206412,2774608,3565,631650
2018,4,新北市,1508131841,0.0904,591605740,441549977,2090094,472886030
2018,4,台北市,1116328430,0.0669,362207742,707921382,550339,45648967
2018,4,桃園市,2283588956,0.1369,379752654,331693177,3399233,1568743892
2018,4,台中市,2363154639,0.1417,432906978,398622321,13031675,1518593665
2018,4,台南市,2072834232,0.1243,278070188,258465991,26851406,1509446647
2018,4,高雄市,2308615434,0.1384,345967420,421603459,19928960,1521115595
2018,4,宜蘭縣,259945067,0.0156,68716500,58352285,4886553,127989729
2018,4,新竹縣,788812347,0.0473,92583238,74986817,1263536,619978756
2018,4,苗栗縣,550970764,0.033,69124632,52518328,2238577,427089227
2018,4,彰化縣,870078699,0.0522,180745492,156384772,33203280,499745155
2018,4,南投縣,229842269,0.0138,75568365,51496382,8326964,94450558
2018,4,雲林縣,444931784,0.0267,102446560,62684778,30414886,249385560
2018,4,嘉義縣,218114581,0.0131,66101599,42403404,19118316,90491262
2018,4,屏東縣,350762094,0.021,113651767,88255670,59559876,89294781
2018,4,台東縣,72061583,0.0043,31958234,28088044,1741501,10273804
2018,4,花蓮縣,189968879,0.0114,51211069,54847659,1581490,82328661
2018,4,基隆市,113577315,0.0068,57708512,39261831,15885,16591087
2018,4,新竹市,795093132,0.0477,66421113,91552431,820138,636299450
2018,4,嘉義市,86443919,0.0052,38806743,40243045,629254,6764877
2018,4,澎湖縣,30341186,0.0018,12471008,13586513,310868,3972797
2018,4,金門縣,20913188,0.0013,8740011,9034002,219317,2919858
2018,4,連江縣,4982485,0.0003,1882374,2506277,3884,589950
2018,3,新北市,1533856870,0.0907,603660195,448169321,2093412,479933942
2018,3,台北市,1140108714,0.0674,385705468,703067928,533862,50801456
2018,3,桃園市,2287121835,0.1352,329142529,316320984,2917730,1638740592
2018,3,台中市,2380199563,0.1407,431264825,388995640,12265116,1547673982
2018,3,台南市,2099280030,0.1241,272476833,240574314,25539460,1560689423
2018,3,高雄市,2440946672,0.1443,428808598,405099588,18437749,1588600737
2018,3,宜蘭縣,259470866,0.0153,67271179,60794563,4569713,126835411
2018,3,新竹縣,785687237,0.0464,84872712,68534304,1363320,630916901
2018,3,苗栗縣,576675617,0.0341,79652618,52562223,1981840,442478936
2018,3,彰化縣,864983874,0.0511,178650619,147272106,30788616,508272533
2018,3,南投縣,219810836,0.013,62813040,48698747,7238749,101060300
2018,3,雲林縣,448037994,0.0265,99240471,63021858,29499852,256275813
2018,3,嘉義縣,209604004,0.0124,70315734,41741783,18317727,79228760
2018,3,屏東縣,360200016,0.0213,121664350,86852470,59926359,91756837
2018,3,台東縣,67688838,0.004,27815561,27496975,1735694,10640608
2018,3,花蓮縣,179222297,0.0106,44668306,54697667,1550913,78305411
2018,3,基隆市,106165872,0.0063,50496294,39042919,11835,16614824
2018,3,新竹市,813221087,0.0481,76234519,89382708,766094,646837766
2018,3,嘉義市,85603384,0.0051,38539026,40269290,523467,6271601
2018,3,澎湖縣,32356503,0.0019,13925568,14243255,321791,3865889
2018,3,金門縣,22387689,0.0013,10257078,9579864,217561,2333186
2018,3,連江縣,5409809,0.0003,2320527,2526489,2111,560682
2018,2,新北市,1343232470,0.0938,556277135,374142475,2021405,410791455
2018,2,台北市,960573968,0.0671,345008917,576389103,456280,38719668
2018,2,桃園市,1937920819,0.1353,361186375,274628945,2875353,1299230146
2018,2,台中市,2026435746,0.1415,400185923,328984323,10972049,1286293451
2018,2,台南市,1798306343,0.1256,258068383,202256353,23098506,1314883101
2018,2,高雄市,1969086415,0.1375,314010047,338719435,16929031,1299427902
2018,2,宜蘭縣,219364742,0.0153,66323429,49407462,3758228,99875623
2018,2,新竹縣,685010660,0.0478,87220069,62870904,1083625,533836062
2018,2,苗栗縣,460807901,0.0322,64024611,44858020,1815850,350109420
2018,2,彰化縣,724606920,0.0506,165009280,132796020,27932770,398868850
2018,2,南投縣,198912207,0.0139,70955722,43741541,6280342,77934602
2018,2,雲林縣,373327319,0.0261,85959223,51809128,24702764,210856204
2018,2,嘉義縣,168985490,0.0118,58484401,34369532,15480423,60651134
2018,2,屏東縣,298386123,0.0208,102878698,72687445,53073485,69746495
2018,2,台東縣,63219463,0.0044,29209025,23629283,1501783,8879372
2018,2,花蓮縣,165594324,0.0116,47984405,45365175,1291893,70952851
2018,2,基隆市,100666846,0.007,54459683,32932187,13678,13261298
2018,2,新竹市,701635030,0.049,63747691,72836402,632621,564418316
2018,2,嘉義市,74389240,0.0052,36023350,32192139,535738,5638013
2018,2,澎湖縣,25791545,0.0018,11251220,10975469,272331,3292525
2018,2,金門縣,17644868,0.0012,8133259,7471065,178877,1861667
2018,2,連江縣,4687980,0.0003,1838388,2328651,1807,519134
2018,1,新北市,1532970964,0.0929,567361415,455136698,2258851,508214000
2018,1,台北市,1118046574,0.0677,367603251,696676943,547230,53219150
2018,1,桃園市,2234714295,0.1354,301386849,313964255,2909672,1616453519
2018,1,台中市,2334510141,0.1414,405744039,389495882,12436983,1526833237
2018,1,台南市,2054802829,0.1245,259292859,233136259,25898576,1536475135
2018,1,高雄市,2333441467,0.1413,425577665,395056899,18889248,1493917655
2018,1,宜蘭縣,263248720,0.0159,64297581,60324520,4147811,134478808
2018,1,新竹縣,765942977,0.0464,77609298,67980681,1385966,618967032
2018,1,苗栗縣,552615822,0.0335,73783419,53135507,1999128,423697768
2018,1,彰化縣,850165922,0.0515,165559285,145946101,29984885,508675651
2018,1,南投縣,212733260,0.0129,59243619,47904414,7089554,98495673
2018,1,雲林縣,425287789,0.0258,90079021,62300410,25345353,247563005
2018,1,嘉義縣,201723019,0.0122,64518586,41696162,16383292,79124979
2018,1,屏東縣,351288637,0.0213,120334605,84984339,57952647,88017046
2018,1,台東縣,66026372,0.004,27750038,26635021,1675631,9965682
2018,1,花蓮縣,188162478,0.0114,43856358,54381482,1468863,88455775
2018,1,基隆市,102180995,0.0062,47162176,38515156,11296,16492367
2018,1,新竹市,782141965,0.0474,70446371,84903867,689852,626101875
2018,1,嘉義市,82013218,0.005,36163731,38765127,479877,6604483
2018,1,澎湖縣,30326534,0.0018,13296067,13106965,288226,3635276
2018,1,金門縣,21277607,0.0013,9318324,9468411,198838,2292034
2018,1,連江縣,5408791,0.0003,2269171,2556055,1900,581665
2017,12,新北市,1544988948,0.092,597702997,502526104,1665382,443094465
2017,12,台北市,1138558782,0.0678,381749660,720565536,1416653,34826933
2017,12,桃園市,2309269045,0.1375,362422079,346123155,2459494,1598264317
2017,12,台中市,2335693553,0.1391,436932289,501733283,12720774,1384307207
2017,12,台南市,2114139516,0.1259,288905185,246522141,32010868,1546701322
2017,12,高雄市,2289105406,0.1363,377103284,440208161,20390786,1451403175
2017,12,宜蘭縣,258547001,0.0154,65522671,58653493,4844224,129526613
2017,12,新竹縣,786300814,0.0468,91015481,76758020,1440414,617086899
2017,12,苗栗縣,569530527,0.0339,68079185,56042425,2167540,443241377
2017,12,彰化縣,877667110,0.0523,178242112,171649495,33483883,494291620
2017,12,南投縣,234171191,0.0139,75882955,54142498,9221245,94924493
2017,12,雲林縣,438159958,0.0261,96933330,61428088,29855387,249943153
2017,12,嘉義縣,219879904,0.0131,63455797,43035147,19001962,94386998
2017,12,屏東縣,359377533,0.0214,118603267,85472802,61280235,94021229
2017,12,台東縣,73431822,0.0044,32064544,28429373,2503692,10434213
2017,12,花蓮縣,198599095,0.0118,50197691,54454455,2649182,91297767
2017,12,基隆市,115200421,0.0069,57480437,41192837,8136,16519011
2017,12,新竹市,786890947,0.0469,65790385,96286789,616531,624197242
2017,12,嘉義市,88170507,0.0053,39872397,41068670,493929,6735511
2017,12,澎湖縣,28446869,0.0017,12586283,11999969,381078,3479539
2017,12,金門縣,19670795,0.0012,8112571,9221763,240344,2096117
2017,12,連江縣,4811385,0.0003,1676367,2682626,14299,438093
2017,11,新北市,1855753371,0.1003,794217250,608894459,1728287,450913375
2017,11,台北市,1402975679,0.0758,525126640,841195246,1541334,35112459
2017,11,桃園市,2361300099,0.1276,374071267,392306100,2449287,1592473445
2017,11,台中市,2577837228,0.1393,574534748,579410084,13989202,1409903194
2017,11,台南市,2230685813,0.1206,373179371,273891671,36156972,1547457799
2017,11,高雄市,2577317623,0.1393,622493386,488836625,21223459,1444764153
2017,11,宜蘭縣,277110730,0.015,80145807,69427824,5771477,121765622
2017,11,新竹縣,812911103,0.0439,102406586,78483428,1627827,630393262
2017,11,苗栗縣,643120234,0.0348,104001111,65701583,2450333,470967207
2017,11,彰化縣,949133980,0.0513,226987804,180916694,37818137,503411345
2017,11,南投縣,231443791,0.0125,72187147,55434579,9991897,93830168
2017,11,雲林縣,480518306,0.026,130768506,72955006,33993311,242801483
2017,11,嘉義縣,249200234,0.0135,90086564,49736295,21307009,88070366
2017,11,屏東縣,420680986,0.0227,161813700,97333729,62641963,98891594
2017,11,台東縣,79033149,0.0043,34628224,31616725,2508049,10280151
2017,11,花蓮縣,208459123,0.0113,57332957,62200741,2592268,86333157
2017,11,基隆市,123526491,0.0067,60100834,46583814,8300,16833543
2017,11,新竹市,838809081,0.0453,98063615,109873309,700186,630171971
2017,11,嘉義市,108669066,0.0059,51689119,49378699,522881,7078367
2017,11,澎湖縣,38186458,0.0021,18003139,16271683,420623,3491013
2017,11,金門縣,27337603,0.0015,12040163,12271789,297619,2728032
2017,11,連江縣,5751399,0.0003,2408249,2866508,14728,461914
2017,10,新北市,2062012500,0.1041,942089131,639318398,2024202,478580769
2017,10,台北市,1572460035,0.0794,618110397,913927685,1733940,38688013
2017,10,桃園市,2646062905,0.1336,534716002,442259449,3197324,1665890130
2017,10,台中市,2705981278,0.1367,628745932,614723494,16030916,1446480936
2017,10,台南市,2382696138,0.1203,417429249,309252675,42080055,1613934159
2017,10,高雄市,2543888571,0.1285,529392788,531710231,23591415,1459194137
2017,10,宜蘭縣,310281780,0.0157,96439151,73651103,7458988,132732538
2017,10,新竹縣,905816808,0.0457,136189184,96812939,2097028,670717657
2017,10,苗栗縣,629389272,0.0318,104194239,70203192,2856216,452135625
2017,10,彰化縣,1017756113,0.0514,252950144,200318038,47999537,516488394
2017,10,南投縣,268990583,0.0136,94018933,63565977,11836632,99569041
2017,10,雲林縣,514458056,0.026,135146603,74854500,40990316,263466637
2017,10,嘉義縣,255475232,0.0129,88463696,52149565,25873590,88988381
2017,10,屏東縣,422624977,0.0213,153886962,102325846,68408808,98003361
2017,10,台東縣,91116008,0.0046,42293424,35671892,2775429,10375263
2017,10,花蓮縣,229069802,0.0116,72366414,66895499,3138480,86669409
2017,10,基隆市,155866679,0.0079,84602124,52402993,9741,18851821
2017,10,新竹市,895495232,0.0452,105782038,122252564,926369,666534261
2017,10,嘉義市,118188002,0.006,57163046,52724051,664581,7636324
2017,10,澎湖縣,37944278,0.0019,17549170,16070520,506949,3817639
2017,10,金門縣,28415950,0.0014,12183815,12742699,356124,3133312
2017,10,連江縣,6562556,0.0003,2438831,3554632,23567,545526
2017,9,新北市,2192327946,0.1091,998251487,698796639,1994183,493285637
2017,9,台北市,1701313313,0.0847,664353187,995616171,1876966,39466989
2017,9,桃園市,2604833911,0.1297,451249586,453050917,3149681,1697383727
2017,9,台中市,2671502030,0.133,622734056,634633540,15663456,1398470978
2017,9,台南市,2366971676,0.1178,391401782,301810668,39102126,1634657100
2017,9,高雄市,2630942312,0.131,659977656,531538578,21522579,1417903499
2017,9,宜蘭縣,322947930,0.0161,98061861,81710846,7522987,135652236
2017,9,新竹縣,893888890,0.0445,121042507,90500527,2099664,680246192
2017,9,苗栗縣,653526971,0.0325,121917767,74785337,2710978,454112889
2017,9,彰化縣,1007494281,0.0502,244680568,194881756,45532630,522399327
2017,9,南投縣,243815947,0.0121,72041192,59387088,10635278,101752389
2017,9,雲林縣,513822952,0.0256,135284560,79458089,38275854,260804449
2017,9,嘉義縣,255600850,0.0127,92983065,55044311,23524068,84049406
2017,9,屏東縣,433909863,0.0216,166488183,104853366,62613381,99954933
2017,9,台東縣,87285656,0.0043,37907967,36399756,2744219,10233714
2017,9,花蓮縣,229443954,0.0114,65787064,71520766,3265080,88871044
2017,9,基隆市,150441095,0.0075,76012139,54945759,9030,19474167
2017,9,新竹市,923005018,0.046,119165767,126989761,867007,675982483
2017,9,嘉義市,118277670,0.0059,54843656,55129889,602955,7701170
2017,9,澎湖縣,44932981,0.0022,20523644,20013369,536190,3859778
2017,9,金門縣,33009342,0.0016,13778644,15443579,303622,3483497
2017,9,連江縣,7303972,0.0004,2953558,3764088,23753,562573
2017,8,新北市,2048605320,0.1031,896698817,639591947,2011450,510303106
2017,8,台北市,1607631896,0.0809,593054712,971782994,1968028,40826162
2017,8,桃園市,2708178416,0.1363,509642567,453919212,3369511,1741247126
2017,8,台中市,2654140054,0.1336,578829957,601730856,15410336,1458168905
2017,8,台南市,2414729851,0.1215,390445618,302843079,38550439,1682890715
2017,8,高雄市,2534660582,0.1276,512165545,524160054,21507360,1476827623
2017,8,宜蘭縣,316721095,0.0159,93028203,76813429,7571247,139308216
2017,8,新竹縣,924254900,0.0465,129057344,97496003,2103370,695598183
2017,8,苗栗縣,634679847,0.0319,97998570,70784191,2798041,463099045
2017,8,彰化縣,1019626105,0.0513,234649398,198778388,45280333,540917986
2017,8,南投縣,263611058,0.0133,85894071,62699877,10429351,104587759
2017,8,雲林縣,503445911,0.0253,123944809,73292660,38407667,267800775
2017,8,嘉義縣,243505978,0.0123,80784460,52588035,23261040,86872443
2017,8,屏東縣,417054255,0.021,152019790,100789490,63879121,100365854
2017,8,台東縣,92547159,0.0047,42350809,37118813,2822243,10255294
2017,8,花蓮縣,216932361,0.0109,69979331,68883278,3347566,74722186
2017,8,基隆市,155758427,0.0078,81298483,54660981,9481,19789482
2017,8,新竹市,926143398,0.0466,100820826,125725688,900741,698696143
2017,8,嘉義市,112878320,0.0057,52225169,52375087,574853,7703211
2017,8,澎湖縣,38909813,0.002,17194227,17184175,532651,3998760
2017,8,金門縣,28746562,0.0014,11302682,13555270,303568,3585042
2017,8,連江縣,6832715,0.0003,2387203,3800782,22257,622473
2017,7,新北市,1910196618,0.0996,761680954,653666029,1941142,492908493
2017,7,台北市,1525654691,0.0795,513707148,970738000,1853035,39356508
2017,7,桃園市,2498523899,0.1303,357176276,427602566,3136467,1710608590
2017,7,台中市,2576809682,0.1343,531094525,616424080,15553264,1413737813
2017,7,台南市,2358167174,0.1229,362382109,298375113,38559274,1658850678
2017,7,高雄市,2622576013,0.1367,618997657,528082436,21860622,1453635298
2017,7,宜蘭縣,286913344,0.015,76276473,77174775,7636872,125825224
2017,7,新竹縣,873525981,0.0455,95694894,86992135,2001395,688837557
2017,7,苗栗縣,614649777,0.032,98172566,72957608,3063346,440456257
2017,7,彰化縣,969024389,0.0505,208409795,187663145,44525080,528426369
2017,7,南投縣,234400882,0.0122,65455869,56981050,9944113,102019850
2017,7,雲林縣,499472064,0.026,121966420,76451299,39177311,261877034
2017,7,嘉義縣,245120436,0.0128,84486068,53409754,23553664,83670950
2017,7,屏東縣,431740565,0.0225,161453908,104263154,66166079,99857424
2017,7,台東縣,83810959,0.0044,33570259,36126419,2926240,11188041
2017,7,花蓮縣,218191565,0.0114,54494845,68838183,3167855,91690682
2017,7,基隆市,130347975,0.0068,57389186,53534781,7215,19416793
2017,7,新竹市,912134920,0.0476,95563683,123887225,859351,691824661
2017,7,嘉義市,111350335,0.0058,49649453,53451386,567277,7682219
2017,7,澎湖縣,42812552,0.0022,18102612,20102049,548596,4059295
2017,7,金門縣,29481081,0.0015,10900809,14817137,263864,3499271
2017,7,連江縣,6734547,0.0004,2519036,3563407,23235,628869
2017,6,新北市,1621998211,0.0922,599800558,551729142,1756504,468712007
2017,6,台北市,1291302136,0.0734,393969549,858737549,1854469,36740569
2017,6,桃園市,2403773203,0.1366,354264033,391332564,2509489,1655667117
2017,6,台中市,2400586196,0.1364,445703137,548974171,14166060,1391742828
2017,6,台南市,2256230158,0.1282,309106765,290523181,33883700,1622716512
2017,6,高雄市,2345587574,0.1333,402418718,502360020,19737305,1421071531
2017,6,宜蘭縣,250226068,0.0142,63812840,64053799,6171109,116188320
2017,6,新竹縣,833525011,0.0474,89624632,84813538,1696697,657390144
2017,6,苗栗縣,570690458,0.0324,68768488,63928620,2310259,435683091
2017,6,彰化縣,905739367,0.0515,180565775,177179701,39095813,508898078
2017,6,南投縣,240107918,0.0136,73642434,57420273,9416174,99629037
2017,6,雲林縣,462814123,0.0263,106901730,67791617,35816843,252303933
2017,6,嘉義縣,237270115,0.0135,68869426,50505674,21906057,95988958
2017,6,屏東縣,384582946,0.0218,126369606,97746399,61063161,99403780
2017,6,台東縣,77262814,0.0044,31579081,32590766,2525868,10567099
2017,6,花蓮縣,195817782,0.0111,50735145,61304560,2576583,81201494
2017,6,基隆市,119821377,0.0068,53846316,46895894,6755,19072412
2017,6,新竹市,845163798,0.048,68929704,112724302,776455,662733337
2017,6,嘉義市,97790381,0.0056,41329457,48519708,543109,7398107
2017,6,澎湖縣,32631880,0.0019,12837816,15590892,439087,3764085
2017,6,金門縣,23241338,0.0013,7958760,11877982,225336,3179260
2017,6,連江縣,5337099,0.0003,1749670,3012473,16951,558005
2017,5,新北市,1604073223,0.0926,583101704,553156637,1722465,466092417
2017,5,台北市,1250054545,0.0721,386762866,826064828,1680811,35546040
2017,5,桃園市,2303819732,0.133,300676492,366830357,2429167,1633883716
2017,5,台中市,2380540973,0.1374,416491680,546352138,13479258,1404217897
2017,5,台南市,2202892195,0.1271,275829859,270983785,31366743,1624711808
2017,5,高雄市,2413309918,0.1393,457098008,482842807,19810642,1453558461
2017,5,宜蘭縣,253139243,0.0146,61667252,63585228,5619749,122267014
2017,5,新竹縣,789026971,0.0455,77082971,73948470,1610831,636384699
2017,5,苗栗縣,586843220,0.0339,74932077,63084712,2113315,446713116
2017,5,彰化縣,879138920,0.0507,171597720,165818904,35617375,506104921
2017,5,南投縣,218919759,0.0126,59244244,52184967,9350024,98140524
2017,5,雲林縣,458932003,0.0265,104391131,68402636,33319654,252818582
2017,5,嘉義縣,219890032,0.0127,70014121,49721160,20824949,79329802
2017,5,屏東縣,384914290,0.0222,128480117,95705125,60936454,99792594
2017,5,台東縣,71510382,0.0041,27825155,30282414,2409769,10993044
2017,5,花蓮縣,199847073,0.0115,44614094,59489433,2484292,93259254
2017,5,基隆市,108709042,0.0063,46291028,44253874,8194,18155946
2017,5,新竹市,844559625,0.0487,71904063,107587304,748031,664320227
2017,5,嘉義市,94117108,0.0054,38665046,47886838,531859,7033365
2017,5,澎湖縣,34256461,0.002,13468446,16706126,424533,3657356
2017,5,金門縣,24178809,0.0014,9049361,11893722,243227,2992499
2017,5,連江縣,5538595,0.0003,2188594,2853692,16867,479442
